Channel Name,Video Title,Comment,Sentiment
MrBeast,Would you go on a Blind Date in Italy?,Proc je to cz,Neutral
MrBeast,Would you go on a Blind Date in Italy?,500k,Neutral
MrBeast,Would you go on a Blind Date in Italy?,ولاتقربوا الزنا 😞,Neutral
MrBeast,Would you go on a Blind Date in Italy?,อ่าว..ผู้หญิงไม่โสด😂,Neutral
MrBeast,Would you go on a Blind Date in Italy?,دوبله عالیه ❤😂,Positive
MrBeast,Would you go on a Blind Date in Italy?,دمتم گرم ❤,Positive
MrBeast,Would you go on a Blind Date in Italy?,دوبله؟,Neutral
MrBeast,Would you go on a Blind Date in Italy?,Tesz tam byłam,Neutral
MrBeast,Would you go on a Blind Date in Italy?,خیلی دوست دارم ❤❤❤❤❤,Positive
MrBeast,Would you go on a Blind Date in Italy?,They smashed,Neutral
MrBeast,Would you go on a Blind Date in Italy?,پشماممم فارسیهه,Neutral
MrBeast,Would you go on a Blind Date in Italy?,Iran art❤,Positive
MrBeast,Would you go on a Blind Date in Italy?,❤🎉🎉,Positive
MrBeast,Would you go on a Blind Date in Italy?,Հայեր🖐🖐🖐,Neutral
MrBeast,Would you go on a Blind Date in Italy?,دوست دارم ایول ایرنی گذاشتی❤😂,Positive
MrBeast,Would you go on a Blind Date in Italy?,دوبله نی هوش مصنوعیه هر زبانی بخوای دوبله میشه,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Feastables is available in every Walmart and Albertsons stores in America! (Coming globally later this year) Wuv u guys,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Love you jimi ❤❤😊,Positive
MrBeast,"$1 vs $500,000 Plane Ticket!",Стоп Я видел что там написано Я люблю маму Карла,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Positive
MrBeast,"$1 vs $500,000 Plane Ticket!",Your money back 🔙,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",wow,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Ven a Guinea Ecuatorial porfa,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Very nice vdo.,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",😅😊😅😊😅😊😅,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",😮,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",i love moms carls😂😂😂 thats so funny😅,Positive
MrBeast,"$1 vs $500,000 Plane Ticket!",Nos vemos mañana,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",안녕하세요 저는 중학교2학년 학교도덕숙제로 선플달기 챌린지를하고있습니다 정말 돈이많네요 저한테 기부좀 해주세용❤,Positive
MrBeast,"$1 vs $500,000 Plane Ticket!",Mrbeast vives en Estados Unidos,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",P@rra,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Fox should have the blimp on air cuz I watched the rcace,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Eu só sua fã,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",fauso,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Eres el mejor mrbeast😊😊😊,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Great video,Positive
MrBeast,"$1 vs $500,000 Plane Ticket!",😅N,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",😮,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",😅😅,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Mrbeast,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",That cool wow!,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",❤❤❤❤,Positive
MrBeast,"$1 vs $500,000 Plane Ticket!",🇵🇭🇵🇭,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Is it in the philippines,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Uuuuuy7uy7887u8uuuuu,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Nice vid 👍,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",yas 😊,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",TERRADA 2014🇦🇷🇦🇷🇦🇷🎉,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!","<a href=""https://www.youtube.com/watch?v=1WEAJ-DFkHE&amp;t=492"">8:12</a>",Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Hola me llamo Xiomara mi sueño es tener un auto😊❤😢,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",😊,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",😮😮😮😮😮😮❤❤❤❤❤❤ airplane ✈️✈️✈️✈️✈️✈️✈️✈️✈️✈️,Positive
MrBeast,"$1 vs $500,000 Plane Ticket!",Ооооооооооо,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Positive
MrBeast,"$1 vs $500,000 Plane Ticket!",Hello,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Hola amor beast ven a Perú porfavor ayuda a la selva peruana 😢,Negative
MrBeast,"$1 vs $500,000 Plane Ticket!",Puedo trabajar para ti porfavor ayudame 🙏😢,Negative
MrBeast,"$1 vs $500,000 Plane Ticket!",ℍ𝕖𝕝𝕝𝕠❤❤❤❤❤🎉🎉😢𝕛𝕙𝕠𝕟.       𝕃𝕖𝕖.     𝔾.        𝕄𝕒𝕋𝕒𝕪𝕒,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",I need help urgently,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!","I have the message to spread , no any other purpose.",Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Yatesigo-y-me-suscribi,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Егорик,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Егорик,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",jajaja pense que en el dirigible decia festables,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",you money?,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",🎉😂😊,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",J&#39;adore l&#39;avion à 500.000€,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Mrbeast çi tu m&#39;avais invité dans l&#39;avion 500000😟,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",اكثر رجل في العالم يفعل الخير❤❤❤❤❤❤❤❤❤❤❤❤❤,Positive
MrBeast,"$1 vs $500,000 Plane Ticket!",Hola misterbi yo soy fan de tu videos,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",¿ un hijo secreto?,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Can i come along tooo,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Mi ami khelbo,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Soy tu fan!!!!!,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Feastables no available indian,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Этот чел оплачивает мои щиты осторожно😂😂😂😂 внимание ребята мы сейчас взлетим Пристегните ремни и Перестаньте хулиганить😂😂😂😂😂😂,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!","<a href=""https://www.youtube.com/watch?v=1WEAJ-DFkHE&amp;t=294"">4:54</a> “lounge area with a bunch of throwable snacks”",Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Tu me donnes envie d’y aller dans cette avion,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",❤❤❤❤❤,Positive
MrBeast,"$1 vs $500,000 Plane Ticket!",Bro marks mom💅😂💩😂😂💩,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",❤❤❤ko,Positive
MrBeast,"$1 vs $500,000 Plane Ticket!",Ana mina lmarrib marok❤❤,Positive
MrBeast,"$1 vs $500,000 Plane Ticket!",L9ito lflos bisihatikom😊😊😊,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Eu sou escrita,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Bro,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Que chido,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Enserio Mrbeast,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Dada dada dada you will make it,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",MrBeast comiendo tu chocolatr,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!","<a href=""https://www.youtube.com/watch?v=1WEAJ-DFkHE&amp;t=52"">0:52</a>  is canal😂😂😂",Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!","<a href=""https://www.youtube.com/watch?v=1WEAJ-DFkHE&amp;t=340"">5:40</a> legendary moment",Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Siiiiiiiiiiiiiiiiiiiiiiiiiiii,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",crzy,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",David😮😮😮😮😮🎉❤😊,Positive
MrBeast,"$1 vs $500,000 Plane Ticket!",Мистер бист я на тебя подписана❤😊,Positive
MrBeast,"$1 vs $500,000 Plane Ticket!",❤,Positive
MrBeast,"$1 vs $500,000 Plane Ticket!",❤,Positive
MrBeast,"$1 vs $500,000 Plane Ticket!",Where is feastables available ?!,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",I love ❤❤❤❤❤❤❤❤❤❤❤❤your all veidoes❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Positive
MrBeast,"$1 vs $500,000 Plane Ticket!",👍.,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Мявеаst,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",😅,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Big fan from Nagaland ❤😩😩Mrbeast 🥹,Positive
MrBeast,"$1 vs $500,000 Plane Ticket!",Money 1000 helicopter 🚁🚁❤❤❤❤❤❤❤❤❤❤❤,Positive
MrBeast,"$1 vs $500,000 Plane Ticket!",Nothing can beat 1 dollar,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Johnson Susan Walker Thomas Williams Steven,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Cristiano Ronaldo?,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Me gustan tus programas . Me gustaria salir en un video. Saludos desde tuxtla gutierrez chiapas.,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Come on they had to make it 500’000? Why not 1m?,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Brutal🔥🔥,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Hola invítame a nu video Estoi conriedo mi casa Amigo,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",LISTO,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",😊❤,Positive
MrBeast,"$1 vs $500,000 Plane Ticket!",I join you,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Кто русский?,Neutral
MrBeast,"$1 vs $500,000 Plane Ticket!",Türkiye team nermin türkmen,Neutral
MrBeast,I Sent a Subscriber to Disneyland,this is why you should be subscribed!,Neutral
MrBeast,I Sent a Subscriber to Disneyland,No,Neutral
MrBeast,I Sent a Subscriber to Disneyland,Hello mrbeast,Neutral
MrBeast,I Sent a Subscriber to Disneyland,انا مشترك,Neutral
MrBeast,I Sent a Subscriber to Disneyland,😂😂😂😂😂😂😂😂ههههههههه,Neutral
MrBeast,I Sent a Subscriber to Disneyland,Подписан),Neutral
MrBeast,I Sent a Subscriber to Disneyland,❤❤❤❤,Positive
MrBeast,I Sent a Subscriber to Disneyland,😊,Neutral
MrBeast,I Sent a Subscriber to Disneyland,🎉🎉🎉❤Hola,Positive
MrBeast,I Sent a Subscriber to Disneyland,Bangladesh,Neutral
MrBeast,I Sent a Subscriber to Disneyland,সত্যি,Neutral
MrBeast,I Sent a Subscriber to Disneyland,Armenia,Neutral
MrBeast,I Sent a Subscriber to Disneyland,عشقی,Neutral
MrBeast,I Sent a Subscriber to Disneyland,🇧🇩🇧🇩🇧🇩🇧🇩,Neutral
MrBeast,I Sent a Subscriber to Disneyland,Ирыла❤лулу😅лудк🎉гк😊лу😢оцла,Neutral
MrBeast,I Sent a Subscriber to Disneyland,Listo gracias ❤,Positive
MrBeast,I Sent a Subscriber to Disneyland,❤😂,Positive
MrBeast,I Sent a Subscriber to Disneyland,bor help mi😢😢,Negative
MrBeast,I Sent a Subscriber to Disneyland,مرسی ک برای ما ترجمه کردی مستر بیست❤️‍🔥🥹,Neutral
MrBeast,I Sent a Subscriber to Disneyland,😮,Neutral
MrBeast,I Sent a Subscriber to Disneyland,🎉🎉🎉🎉🎉🎉🎉,Neutral
MrBeast,I Sent a Subscriber to Disneyland,Nice,Neutral
MrBeast,I Sent a Subscriber to Disneyland,دوبله فارسی😊❤,Positive
MrBeast,I Sent a Subscriber to Disneyland,Xia im mot hayeren,Neutral
MrBeast,I Sent a Subscriber to Disneyland,ப்ரோ ப்ளீஸ் ப்ரோ உங்கள பாக்கணும் போல இருக்கு❤,Positive
MrBeast,I Sent a Subscriber to Disneyland,ப்ரோ சென்னைக்கு வாங்க ப்ரோ,Neutral
MrBeast,I Sent a Subscriber to Disneyland,You had chocolate!feastables AND TOYS,Neutral
MrBeast,I Sent a Subscriber to Disneyland,Does anyone learn about safety?💀,Neutral
MrBeast,I Sent a Subscriber to Disneyland,❤❤❤❤❤🎉🎉,Positive
MrBeast,I Sent a Subscriber to Disneyland,Osm,Neutral
MrBeast,I Sent a Subscriber to Disneyland,có❤❤❤❤,Positive
MrBeast,I Sent a Subscriber to Disneyland,❤❤❤❤❤❤❤anshul,Positive
MrBeast,I Sent a Subscriber to Disneyland,Berani nggak ke negaraku Indonesia di Lampung Utara,Neutral
MrBeast,I Sent a Subscriber to Disneyland,❤❤❤🎉🎉🎉 qassz,Positive
MrBeast,I Sent a Subscriber to Disneyland,WAIKER😢TXCT,Negative
MrBeast,I Sent a Subscriber to Disneyland,ات اجمل شخص فيالعالم ❤❤❤❤❤❤❤❤💋💋💋💋💋💋💋💋😂🤯🌹🍒,Positive
MrBeast,I Sent a Subscriber to Disneyland,খুব কিউট,Neutral
MrBeast,I Sent a Subscriber to Disneyland,😢😮😅😅😅😅😅😅😅,Negative
MrBeast,I Sent a Subscriber to Disneyland,Men ham a&#39;zo boʻldim endi Uzbekistan ga ham keling😊😊😊,Neutral
MrBeast,I Sent a Subscriber to Disneyland,1334❤❤❤❤❤,Positive
MrBeast,I Sent a Subscriber to Disneyland,ಕನ್ನಡ,Neutral
MrBeast,I Sent a Subscriber to Disneyland,Ronaldo is best❤siuuuuuuuuuuuuuuuuuuu,Positive
MrBeast,I Sent a Subscriber to Disneyland,❤,Positive
MrBeast,I Sent a Subscriber to Disneyland,😮 Bir de büsbütün telefon bir sürü iPhone bir sürü tablet bir sürü bilgisayar bir sürü para,Neutral
MrBeast,I Sent a Subscriber to Disneyland,Nice ممننون,Neutral
MrBeast,I Sent a Subscriber to Disneyland,Faltu hai sab bewkoof banate hai,Neutral
MrBeast,I Sent a Subscriber to Disneyland,Indonesia or English??,Neutral
MrBeast,I Sent a Subscriber to Disneyland,این فارسیهههههه😊😅😅😅😅😅,Neutral
MrBeast,I Sent a Subscriber to Disneyland,Bhai kaise ho aapse milane ka Sapna hai,Neutral
MrBeast,I Sent a Subscriber to Disneyland,😂😂😂😂🎉🎉🎉🎉❤❤❤❤❤❤😂😂❤❤❤❤,Positive
MrBeast,I Sent a Subscriber to Disneyland,😌😌😌😌,Neutral
MrBeast,I Sent a Subscriber to Disneyland,भाई प्लीज उरई शांति नगर में आओ,Neutral
MrBeast,I Sent a Subscriber to Disneyland,بیا ایران<br>مستر بیست عاشقتم,Neutral
MrBeast,I Sent a Subscriber to Disneyland,😊😊😊❤,Positive
MrBeast,I Sent a Subscriber to Disneyland,Hey i am your subss crib,Neutral
MrBeast,I Sent a Subscriber to Disneyland,😮❤,Positive
MrBeast,I Sent a Subscriber to Disneyland,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,Neutral
MrBeast,I Sent a Subscriber to Disneyland,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,Neutral
MrBeast,I Sent a Subscriber to Disneyland,Yes,Neutral
MrBeast,I Sent a Subscriber to Disneyland,😢coucou sa coûte combien la boîte,Negative
MrBeast,I Sent a Subscriber to Disneyland,Apne company chocolate technology,Neutral
MrBeast,I Sent a Subscriber to Disneyland,Hemichordata,Neutral
MrBeast,I Sent a Subscriber to Disneyland,اقلاهستم❤❤❤❤❤بیا❤❤❤❤❤❤,Positive
MrBeast,I Sent a Subscriber to Disneyland,For 5 years,Neutral
MrBeast,I Sent a Subscriber to Disneyland,I am,Neutral
MrBeast,I Sent a Subscriber to Disneyland,AMNol😊😂😂😂,Neutral
MrBeast,I Sent a Subscriber to Disneyland,I am to,Neutral
MrBeast,I Sent a Subscriber to Disneyland,Meranamemdarbazmerahgarchananahemebahutgaribhu,Neutral
MrBeast,I Sent a Subscriber to Disneyland,;),Neutral
MrBeast,I Sent a Subscriber to Disneyland,❤$❤❤❤❤❤❤❤❤$❤❤❤❤$1❤❤❤❤❤❤❤❤❤❤❤❤,Positive
MrBeast,I Sent a Subscriber to Disneyland,কোথায় দিচ্ছেন না গাড়ি মানে,Neutral
MrBeast,I Sent a Subscriber to Disneyland,Mujhe bhi rupya do,Neutral
MrBeast,I Sent a Subscriber to Disneyland,I subscribed,Neutral
MrBeast,I Sent a Subscriber to Disneyland,Mister baez you pick all the videos,Neutral
MrBeast,I Sent a Subscriber to Disneyland,❤🎉🎉,Positive
MrBeast,I Sent a Subscriber to Disneyland,aku  udah   subscribed,Neutral
MrBeast,I Sent a Subscriber to Disneyland,SOAD,Neutral
MrBeast,I Sent a Subscriber to Disneyland,R,Neutral
MrBeast,I Sent a Subscriber to Disneyland,আপনার আঙ্গুর বাংলাদেশে আসেন<br>😊,Neutral
MrBeast,I Sent a Subscriber to Disneyland,/mister bist doya koira 10000  denn,Neutral
MrBeast,I Sent a Subscriber to Disneyland,I’m subscribed now,Neutral
MrBeast,I Sent a Subscriber to Disneyland,dfhhkloyt❤😂🎉,Positive
MrBeast,I Sent a Subscriber to Disneyland,misterbis aku uda elaik👍,Neutral
MrBeast,I Sent a Subscriber to Disneyland,🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩😶🤗,Neutral
MrBeast,I Sent a Subscriber to Disneyland,Yikes...,Neutral
MrBeast,I Sent a Subscriber to Disneyland,Te amo 😍😍😍😍😍😍,Neutral
MrBeast,I Sent a Subscriber to Disneyland,❤😅😅আমার নাম আরাফাত ভাই আমার,Positive
MrBeast,I Sent a Subscriber to Disneyland,😊😊😊😮😮❤❤😂,Positive
MrBeast,I Sent a Subscriber to Disneyland,❤❤❤😊😊,Positive
MrBeast,I Sent a Subscriber to Disneyland,Mrbeast ❤❤❤❤🎉,Positive
MrBeast,I Sent a Subscriber to Disneyland,😮😮😮😮 🎉🎉🎉🎉,Neutral
MrBeast,I Sent a Subscriber to Disneyland,🎉जग्र्थ,Neutral
MrBeast,I Sent a Subscriber to Disneyland,Money pls,Neutral
MrBeast,I Sent a Subscriber to Disneyland,❤❤❤❤❤❤❤NITEDIDE❤❤,Positive
MrBeast,I Sent a Subscriber to Disneyland,Hola mister vis,Neutral
MrBeast,I Sent a Subscriber to Disneyland,Hamara type on then,Neutral
MrBeast,I Sent a Subscriber to Disneyland,Bro really got rejected,Neutral
MrBeast,I Sent a Subscriber to Disneyland,?????,Neutral
MrBeast,I Sent a Subscriber to Disneyland,😢100000💵🎁🧸,Negative
MrBeast,I Sent a Subscriber to Disneyland,🇮🇳🇮🇳🇮🇳🇮🇳❤️❤️❤️❤️,Positive
MrBeast,I Paid A Real Assassin To Try To Kill Me,"For those of you wondering, he was an Assasin in the military haha",Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,Pliiss hp mony,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,Pliiss many hp 😭😭,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,&quot;Я рад что вы меня пырнули&quot; MrBeast 😂,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,Row row row row row row row row row row row row row row row row row row,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,i love you mrbeast,Positive
MrBeast,I Paid A Real Assassin To Try To Kill Me,❤,Positive
MrBeast,I Paid A Real Assassin To Try To Kill Me,দারুণ<br>🤎,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,Hola misterbi,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,100 সাসকাঈপ  করেছি আমিত  কিছুই <br>পেলাম  না,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,Откуда вы взяли танк,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,Assasin,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,Hello,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,😊<br>Lo,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,❤❤❤❤,Positive
MrBeast,I Paid A Real Assassin To Try To Kill Me,সাইফুল,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,"Me watching them destroy the car, as someone who’s carless 😮😮😮😮😮",Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,What 😱😨😰😥,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,Estás loco,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,Helloo,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,You&#39;re so crazy,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,ووذونبنوبونبنبنه,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,نفسي اجي تحدي من التحديات 😢,Negative
MrBeast,I Paid A Real Assassin To Try To Kill Me,You ever think that the people in cars behind the bank were watching and freaked out?,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,car.   Ios.   Manuel,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,vãi ò,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,مستر بيست الفضل❤❤,Positive
MrBeast,I Paid A Real Assassin To Try To Kill Me,Desinger that you?,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,asu aku pernah melihat bahwa ada beberapa jenis kanker ini biasanya terjadi karena banyak mengandung vitamin d yang aku pernah melihat ke belakang untuk mendapatkan hasil maksimal gunakan untuk iklan perhiasan emas yang tidak pernah bisa kamu lakukan tidak akan,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,Uuuuuuu❤❤❤❤❤,Positive
MrBeast,I Paid A Real Assassin To Try To Kill Me,Banco 💥,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,Atividade para não virar saudade,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,Under 😂 one year👆,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,"<a href=""https://www.youtube.com/watch?v=YLt73w6criQ&amp;t=14"">0:14</a> love your team ❤️",Positive
MrBeast,I Paid A Real Assassin To Try To Kill Me,Hamen bhi kuchh paise dijiye,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,This video was awesome❤,Positive
MrBeast,I Paid A Real Assassin To Try To Kill Me,M,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,"<a href=""https://www.youtube.com/watch?v=YLt73w6criQ&amp;t=190"">3:10</a> ohh :(",Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,"<a href=""https://www.youtube.com/watch?v=YLt73w6criQ"">0:00</a> ok",Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,আপনি সব দেশের মানুষকে নিয়ে ভিডিও করেছেন শুধুমাত্র বাংলাদেশে মানুষ ছাড়া 😢😢😢😢😢,Negative
MrBeast,I Paid A Real Assassin To Try To Kill Me,わたし、,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,How much money you have,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,Already Subs,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,❤😊,Positive
MrBeast,I Paid A Real Assassin To Try To Kill Me,❤❤❤❤,Positive
MrBeast,I Paid A Real Assassin To Try To Kill Me,😂😂😂🎉🎉🎉❤❤❤,Positive
MrBeast,I Paid A Real Assassin To Try To Kill Me,😢😭😭😭😭😭😭😭😭😭😭😭😶‍🌫️,Negative
MrBeast,I Paid A Real Assassin To Try To Kill Me,amigo el asesino en español latino tiene la voz de scorpion de mortal kombat,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,سلمانالحربي,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,Hradysjsnev😨😰😱,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,"Do more, I loved it ❤❤❤",Positive
MrBeast,I Paid A Real Assassin To Try To Kill Me,MrBeast.. <br>Kenapa bisa auto bahasa Indonesia??,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,😊😊,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,OMG very exciting 😁👍,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,"<a href=""https://www.youtube.com/watch?v=YLt73w6criQ&amp;t=550"">9:10</a> Jimmys face",Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,МЫ ЛЮБИМ МАМУ НОЛАНА :),Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,or no,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,‏1000 مبروك الفوز,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,😮😮😮😮😮😮😮😮😂,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,"Na capa um careca de terno, peguei a referência....😅",Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,Ilove lighting mcqueen bag,Positive
MrBeast,I Paid A Real Assassin To Try To Kill Me,its always the same backpack,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,How do you pay for all of this?!!😅,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,eres tal admin,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,🇧🇩🇧🇩❤️❤️,Positive
MrBeast,I Paid A Real Assassin To Try To Kill Me,aku,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,"<a href=""https://www.youtube.com/watch?v=YLt73w6criQ&amp;t=174"">2:54</a> 😂😂😂",Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,NOOOOOOOOOO!😢,Negative
MrBeast,I Paid A Real Assassin To Try To Kill Me,EL LAMBO ES COMO EL DE ALFREDO VALENZUELA 😮,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,Imagine finding a sign that says “for assasin” in the middle of the woods,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,How the Police Watch This Video (:,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,هل هذا حقيقي حقا مذهل 😂,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,Noob VS Hacker,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,Meencato el video 😊✨🥇🏆,Neutral
MrBeast,I Paid A Real Assassin To Try To Kill Me,love you mrbeast,Positive
MrBeast,I Paid A Real Assassin To Try To Kill Me,Gracias ❤😢😮,Neutral
